"count","PrimaryKey","Mt Strada","ei_mts","diff","ei_reg1","diff_reg1"
23,1772059.67395,2211.06174514138,18.2582101602853,4.74178983971472,38.4803241918738,-15.4803241918738
39,1770060.61691,2620.02876981403,21.6353233962716,17.3646766037284,38.4581221996047,0.541877800395305
44,2379873.98016,4129.58642230621,34.1007468195811,9.89925318041891,38.3761713690767,5.62382863092326
52,2099451.07413,3434.45948756212,28.3606205248173,23.6393794751827,38.4139084038502,13.5860915961498
29,1587377.30733,2955.41110035559,24.4047987800006,4.59520121999939,38.4399149714893,-9.43991497148929
23,1504293.7947,2538.55119827914,20.9625087959092,2.0374912040908,38.4625454521023,-15.4625454521023
18,1683542.56996,2876.27298831285,23.7513026555529,-5.7513026555529,38.4442112194647,-20.4442112194647
93,2126882.59306,3311.94254227495,27.3489164689876,65.6510835310124,38.4205596009101,54.5794403990899
50,1945657.7449,2433.29936908026,20.09337430815,29.90662569185,38.4682593609439,11.5317406390561
25,1504308.10059,2212.57199300086,18.2706812832076,6.7293187167924,38.4802422035734,-13.4802422035734
38,2475181.64879,3198.30245012951,26.4105145045988,11.5894854954012,38.4267288915743,-0.426728891574307
17,2130565.77743,3761.50836005361,31.0612809924661,-14.0612809924661,38.3961535823105,-21.3961535823105
16,1757819.40632,2808.34678193642,23.1903907071927,-7.19039070719273,38.4478987957676,-22.4478987957676
37,1627809.26675,2513.09084592665,20.752265701148,16.247734298852,38.4639276431153,-1.46392764311527
25,1653839.84553,3029.11656645164,25.0134339268483,-0.013433926848343,38.4359136508699,-13.4359136508699
16,1745182.89716,3232.31739992282,26.6913986107448,-10.6913986107448,38.4248822887756,-22.4248822887756
20,1454192.17296,1868.71433699515,15.4312194896276,4.56878051037244,38.4989095399593,-18.4989095399593
29,1750287.75252,2829.29604849685,23.363382760628,5.63661723937198,38.4467615024746,-9.4467615024746
14,1519400.5364,2009.2692112239,16.5918747442175,-2.59187474421747,38.491279100235,-24.491279100235
22,1646861.69945,2493.11934727239,20.587347728845,1.41265227115495,38.4650118553671,-16.4650118553671
31,1773181.65751,2827.94360108228,23.3522147011289,7.64778529887109,38.4468349241082,-7.4468349241082
46,1809836.54345,2185.15044968228,18.044243327809,27.955756672191,38.4817308636756,7.51826913632437
34,1721309.58554,2544.10469741834,21.0083677388498,12.9916322611502,38.4622439638709,-4.46224396387095
37,1810979.26763,3087.6718398803,25.4969638375814,11.5030361624186,38.4327348035557,-1.43273480355573
36,1509164.79217,3262.91881535314,26.944094889063,9.05590511093696,38.4232209998505,-2.42322099985051
24,1810895.31636,2941.01054528907,24.2858838010738,-0.28588380107383,38.4406967484859,-14.4406967484859
19,1480301.69841,2114.15765812926,17.458008542241,1.54199145775895,38.4855849186828,-19.4855849186828
62,2152392.6785,4169.42095929113,34.4296871350231,27.5703128649769,38.3740088326647,23.6259911673353
39,2173529.60703,3845.82458884923,31.7575362773562,7.24246372264377,38.3915762248539,0.608423775146107
42,1528572.60273,2631.49408686113,21.7300001589899,20.2699998410101,38.457499770741,3.54250022925897
31,1969036.02768,2671.62175738032,22.0613610733523,8.93863892664766,38.4553213207025,-7.45532132070252
39,1805749.9411,3184.84421546601,26.2993808931506,12.7006191068494,38.4274595119029,0.572540488097083
15,1878090.11702,2828.83328040158,23.359561376102,-8.35956137610199,38.4467866252181,-23.4467866252181
15,1519495.80501,2553.17278366928,21.0832489695006,-6.08324896950064,38.4617516758167,-23.4617516758167
16,2005613.16289,2317.76908299197,19.1393637528531,-3.13936375285315,38.4745312664126,-22.4745312664126
27,1423881.75656,2618.39022275912,21.621792821401,5.37820717859898,38.4582111530089,-11.4582111530089
19,1966226.105,2962.13732483227,24.4603416974928,-5.4603416974928,38.4395498183722,-19.4395498183722
22,1850619.13018,2624.2742168561,21.6703808814317,0.329619118568285,38.457891722875,-16.457891722875
51,2236222.56648,3614.47610150513,29.8471376593734,21.1528623406266,38.4041356661233,12.5958643338767
75,1389722.6795,2490.76140198514,20.5678766034025,54.4321233965975,38.4651398634457,36.5348601365543
32,1348755.46132,2663.70690693225,21.9960028791791,10.0039971208209,38.4557510019185,-6.45575100191851
34,1823285.63215,2739.96016896223,22.6256768747652,11.3743231252348,38.4516113666131,-4.45161136661309
40,828176.554211,1168.19370819727,9.64655386899877,30.3534461310012,38.5369393874694,1.46306061253059
58,1949161.87535,2902.70483105038,23.9695679937715,34.0304320062285,38.4427762882045,19.5572237117955
51,1247781.36133,2259.15759164802,18.655369613333,32.344630386667,38.4777131656837,12.5222868343163
53,979567.973584,1271.50870247982,10.499694620253,42.500305379747,38.5313306254765,14.4686693745235
32,2020312.48687,2964.6902660885,24.4814230345859,7.51857696541409,38.439411224357,-6.43941122435703
59,2170111.32448,3716.91942656867,30.6930804570537,28.3069195429463,38.3985742252885,20.6014257747115
17,1891640.19419,2519.86441589022,20.8081995818739,-3.8081995818739,38.4635599197075,-21.4635599197075
34,1876179.10705,3044.56679683411,25.1410167743051,8.85898322569491,38.4350748891243,-4.43507488912433
54,1866105.76825,2931.61200040885,24.2082737533214,29.7917262466786,38.4412069764705,15.5587930235295
87,1770108.59626,2965.94277292233,24.4917658181149,62.5082341818851,38.4393432282953,48.5606567717047
46,2036089.71627,3078.72970803549,25.423122696391,20.576877303609,38.4332202538001,7.56677974619986
51,2045270.54846,2704.33252411973,22.3314756709861,28.6685243290139,38.4535455193629,12.5464544806371
75,1937232.69619,2773.51320948483,22.9027466882719,52.0972533117281,38.449789839934,36.550210160066
108,1805017.42183,3039.1680148974,25.0964354344006,82.9035645655994,38.4353679780718,69.5646320219282
31,1847310.26065,2549.70258864565,21.0545932568424,9.94540674315765,38.4619400656829,-7.46194006568294
34,1988439.59431,2614.07524643371,21.5861611866178,12.4138388133822,38.4584454043427,-4.4584454043427
5,1838820.79692,2440.88298686569,20.1559972935125,-15.1559972935125,38.4678476616789,-33.4678476616789
20,1972387.75684,3706.15438917796,30.6041863700863,-10.6041863700863,38.3991586373866,-18.3991586373866
25,1846300.38069,2975.98404394153,24.5746832838744,0.425316716125572,38.4387981080091,-13.4387981080091
7,1267976.05792,2139.79544780144,17.6697168551854,-10.6697168551854,38.4841930949568,-31.4841930949568
23,1376243.86429,2469.25481984415,20.3902824238538,2.60971757614618,38.4663074122739,-15.4663074122739
48,2824696.83844,4135.80514915534,34.1520989909939,13.8479010090061,38.375833766979,9.62416623302098
28,1892836.26254,3304.38901198424,27.2865419361176,0.713458063882392,38.4209696667858,-10.4209696667858
31,2622725.21448,2088.04635270996,17.2423900942476,13.7576099057524,38.4870024486207,-7.48700244862067
20,1831149.61188,3071.00240922102,25.3593132410305,-5.35931324103054,38.4336397532174,-18.4336397532174
14,1713577.60129,3011.46784746769,24.8676966940565,-10.8676966940565,38.4368717641133,-24.4368717641133
34,1707334.53122,2864.31557837523,23.6525623539337,10.3474376460663,38.4448603630557,-4.44486036305571
47,1853782.12018,2112.8854586904,17.4475031437502,29.5524968562498,38.4856539838162,8.51434601618378
41,1707766.18767,2785.98784580136,23.0057580727531,17.9942419272469,38.4491126171695,2.5508873828305
36,1759616.34173,2955.80332444039,24.4080376356255,11.5919623643745,38.4398936784373,-2.43989367843734
74,2360097.80987,3125.99860946349,25.8134535128934,48.1865464871066,38.4306541207851,35.5693458792149
53,4528015.90674,7428.64577552183,61.3432782118531,-8.34327821185307,38.1970721120787,14.8029278879213
61,3470556.22954,5403.6749512568,44.6217447860586,16.3782552139414,38.3070036808197,22.6929963191803
30,1863185.09409,2699.6705732888,22.292978836506,7.70702116349403,38.4537986072406,-8.45379860724058
58,4732242.88771,7959.08474690796,65.7234662541161,-7.72346625411613,38.1682756536078,19.8317243463922
6,1264075.62886,2070.76565562639,17.0996918635169,-11.0996918635169,38.4879405826997,-32.4879405826997
6,1230571.85204,2110.20790863633,17.4253928287808,-11.4253928287808,38.4857993425909,-32.4857993425909
8,1498401.08055,2494.77462891797,20.6010164923818,-12.6010164923818,38.4649219934758,-30.4649219934758
4,1651211.82539,2527.10839054387,20.8680179075777,-16.8680179075777,38.463166658981,-34.463166658981
11,1782721.21201,2522.49834500446,20.8299496896765,-9.82994968967646,38.4634169290254,-27.4634169290254
8,1631120.94867,2880.15319933018,23.7833441434834,-15.7833441434834,38.4440005706598,-30.4440005706598
30,1789145.93115,2838.62216143539,23.4403946895733,6.5596053104267,38.4462552066735,-8.44625520667354
23,1875210.17292,3183.04384914467,26.2845140687695,-3.28451406876953,38.4275572501477,-15.4275572501477
1,1631231.56286,2511.64606817729,20.7403352085507,-19.7403352085507,38.4640060771759,-37.4640060771759
10,1653144.03898,2564.24880498887,21.1747110579915,-11.1747110579915,38.4611503810304,-28.4611503810304
8,1650702.15616,1748.30942862808,14.4369559299931,-6.43695592999313,38.5054460788083,-30.5054460788083
7,1639605.46706,3203.61212129986,26.4543599975269,-19.4543599975269,38.42644064027,-31.42644064027
41,2244629.20688,4471.82258537852,36.9268188655358,4.07318113446419,38.3575920602612,2.64240793973877
28,1876487.95262,2740.67980774782,22.6316194117457,5.36838058825427,38.4515722988795,-10.4515722988795
6,2039940.86525,3729.94250461765,30.8006206903713,-24.8006206903713,38.397867228732,-32.397867228732
20,1672665.73158,2836.48139743633,23.422716974745,-3.42271697474496,38.4463714244194,-18.4463714244194
7,1789096.27985,2537.38258804889,20.9528588025401,-13.9528588025401,38.4626088935872,-31.4626088935872
18,1817783.42287,2725.9004619449,22.509576505303,-4.509576505303,38.4523746396588,-20.4523746396588
7,2176848.63811,3534.33441094131,29.1853543183473,-22.1853543183473,38.408486396346,-31.408486396346
26,1592924.5049,2765.46648057317,22.8362994857482,3.16370051425184,38.450226680565,-12.450226680565
17,1686416.84496,2349.60796007425,19.4022785766083,-2.40227857660832,38.4728027981983,-21.4728027981983
11,1861629.16291,2773.67384843044,22.9040731910868,-11.9040731910868,38.4497811191707,-27.4497811191707
22,1952887.6912,2847.0825692426,23.5102579143906,-1.51025791439059,38.4457959082524,-16.4457959082524
42,2282665.45083,3181.28914670281,26.2700243214694,15.7299756785306,38.4276525093928,3.57234749060723
14,1626697.9683,2617.16187437954,21.6116495303266,-7.61164953032659,38.458277837557,-24.458277837557
30,1747894.63072,2933.77753494819,24.2261560150066,5.77384398499339,38.4410894139821,-8.44108941398208
43,1900352.04707,2856.58567698762,23.5887314073926,19.4112685926074,38.4452800037614,4.55471999623857
14,1864085.2114,2413.88687602126,19.9330724175378,-5.93307241753784,38.469313225913,-24.469313225913
21,1954536.48271,2819.76474421334,23.284676430019,-2.28467643001903,38.4472789376986,-17.4472789376986
42,2024074.54922,2462.79384200629,20.3369298246042,21.6630701753958,38.4666581656876,3.53334183431241
75,3265655.28984,5120.10322757345,42.2801041069133,32.7198958930867,38.3223982159219,36.6776017840781
17,1801875.99766,3099.41518758689,25.5939364847194,-8.59393648471944,38.4320972809701,-21.4320972809701
27,1188358.70577,1465.24402466373,12.0994962701514,14.9005037298486,38.5208131268375,-11.5208131268375
44,1869357.42136,2149.69007267905,17.7514233660369,26.2485766339631,38.4836559357929,5.51634406420708
55,2042543.2286,2671.73285003031,22.0622784393894,32.9377215606106,38.4553152897073,16.5446847102927
38,1831958.58377,2919.96679098771,24.1121114994003,13.8878885005997,38.4418391713272,-0.44183917132716
63,1699560.0046,2309.80596392466,19.0736069725272,43.9263930274728,38.4749635680343,24.5250364319657
11,1566888.49538,2500.31898960247,20.6467999730125,-9.64679997301253,38.4646210013526,-27.4646210013526
20,2240975.58807,3827.37131899239,31.6051553318982,-11.6051553318982,38.3925780155362,-18.3925780155362
24,1796855.91879,2485.24410941929,20.5223166422641,3.47768335773592,38.4654393860954,-14.4654393860954
39,1830663.38699,2976.88669055661,24.5821370384495,14.4178629615505,38.4387491051508,0.561250894849202
13,1479845.46111,2579.33712810207,21.2993053959707,-8.29930539597072,38.4603312664981,-25.4603312664981
11,1556707.69228,3104.25029126579,25.6338631576448,-14.6338631576448,38.4318347929747,-27.4318347929747
56,1508724.40333,2239.9133393884,18.4964569991078,37.5035430008922,38.4787578972002,17.5212421027998
39,1621224.21195,3317.71637339158,27.396594839883,11.603405160117,38.4202461513015,0.579753848698495
84,1879388.28821,3140.13636817292,25.9301984071866,58.0698015928134,38.429886610471,45.570113389529
25,1676352.2671,2916.54704239165,24.0838723565091,0.916127643490942,38.442024822559,-13.442024822559
42,1629553.01016,1954.14161748567,16.1366494687066,25.8633505312934,38.4942718657543,3.50572813424569
148,2672111.29576,4121.97225643263,34.0378715782992,113.962128421701,38.3765847267356,109.623415273264
37,1605933.97442,2431.73159193427,20.0804281275745,16.9195718724255,38.4683444723929,-1.46834447239291
19,1661400.06561,2438.34465727725,20.1350366146967,-1.13503661469667,38.4679854624563,-19.4679854624563
42,2051102.90373,3037.50297712524,25.0826861080258,16.9173138919742,38.4354583696035,3.56454163039655
88,2321085.5266,3887.30831921202,32.1000950814515,55.8999049185485,38.3893241570703,49.6106758429297
112,2709111.053,4191.99520848013,34.6160977528219,77.3839022471781,38.3727833223528,73.6272166776473
31,2090419.05296,3378.09940608241,27.8952177767626,3.1047822232374,38.4169680786352,-7.41696807863523
52,1900792.30036,3277.53621625072,27.0648005085111,24.9351994914889,38.4224274507325,13.5775725492675
43,1950813.74501,2823.89121646224,23.3187514610337,19.6812485389663,38.4470549198697,4.55294508013034
64,1603786.82889,3245.12255928785,26.79713934428,37.20286065572,38.4241871225835,25.5758128774165
35,1759315.49788,2896.10434196543,23.915063357192,11.084936642808,38.4431346154015,-3.44313461540151
7,1214786.70733,1754.68799625978,14.4896280132568,-7.48962801325678,38.5050997992779,-31.5050997992779
12,1677791.57914,2714.91785612732,22.4188858108592,-10.4188858108592,38.4529708631065,-26.4529708631065
14,1448961.07677,2759.75786551806,22.7891596473291,-8.78915964732914,38.4505365897256,-24.4505365897256
7,1872516.86518,2743.22057097664,22.6526001867518,-15.6526001867518,38.4514343659848,-31.4514343659848
8,1421504.2498,2141.12618018854,17.6807055992331,-9.68070559923309,38.4841208521881,-30.4841208521881
5,1637144.15763,3141.1200091432,25.9383209861227,-20.9383209861227,38.429833210593,-33.429833210593
19,1602832.97102,2476.73715029652,20.452069012215,-1.452069012215,38.4659012116933,-19.4659012116933
45,1844400.69215,2658.31502344933,21.9514785044043,23.0485214955957,38.4560437163629,6.54395628363709
5,1668038.31559,2286.91309336742,18.8845652857789,-13.8845652857789,38.4762063756556,-33.4762063756556
2,1210060.37147,1892.85609385288,15.6305740627486,-13.6305740627486,38.4975989328277,-36.4975989328277
7,1690994.89617,2605.43764631448,21.5148347668089,-14.5148347668089,38.4589143221759,-31.4589143221759
36,1540219.39146,2151.88052470274,17.769511387994,18.230488612006,38.4835370205847,-2.48353702058469
5,1462012.23653,2170.61219463551,17.9241912683895,-12.9241912683895,38.4825201161255,-33.4825201161255
15,1326238.80432,847.066946035521,6.99479621251312,8.00520378748688,38.5543727096221,-23.5543727096221
44,1914338.7665,3638.90431650682,30.0488577082692,13.9511422917308,38.4028095077587,5.59719049224132
54,1813472.12402,3725.489012673,30.7638452398207,23.2361547601793,38.3981089997985,15.6018910002015
59,1982798.07992,3176.18892127288,26.2279083615831,32.7720916384169,38.4279293903116,20.5720706096884
30,2086280.64758,3483.75858541275,28.7677160259932,1.23228397400684,38.4112320555792,-8.41123205557925
42,1651198.26302,2821.12183293554,23.2958828158879,18.7041171841121,38.4472052640978,3.55279473590222
39,1788251.79876,3341.89053789792,27.5962170245533,11.4037829754467,38.4189337848243,0.581066215175746
75,1720940.20759,3007.96821451685,24.8387978928174,50.1612021071826,38.4370617521051,36.5629382478949
23,1629832.70131,2396.66711686491,19.7908773918779,3.20912260812214,38.4702480517953,-15.4702480517953
16,1954432.49534,4052.43530149071,33.463658605719,-17.463658605719,38.3803597473189,-22.3803597473189
36,1653944.06824,2867.8265414168,23.6815547152818,12.3184452847182,38.4446697599762,-2.44466975997624
32,1390018.25042,2791.20677838897,23.0488542767402,8.95114572325977,38.4488292918793,-6.44882929187926
9,1634622.22894,2682.36844066591,22.1501035982437,-13.1501035982437,38.4547379050117,-29.4547379050117
46,1964536.01223,3140.99339865736,25.9372754789748,20.0627245210252,38.4298400840201,7.57015991597991
5,682166.171747,1392.54766611081,11.4991939967014,-6.4991939967014,38.5247596650501,-33.5247596650501
12,1325276.21051,2117.63686196371,17.4867386466533,-5.48673864665333,38.4853960397465,-26.4853960397465
42,2884623.99201,2665.38645972851,22.00987206578,19.99012793422,38.4556598223956,3.54434017760441
49,1568167.54784,2354.67254083247,19.4441001946886,29.5558998053114,38.4725278523566,10.5274721476434
34,1692236.87829,3332.68393161996,27.5201919417372,6.47980805826283,38.4194335928505,-4.41943359285052
40,2207823.45836,3675.96205479271,30.3548681465465,9.64513185345353,38.4007977181294,1.59920228187056
55,1251776.3923,2829.09522531031,23.3617244297591,31.6382755702409,38.4467724047591,16.5532275952409
26,1828803.46249,2759.25672571135,22.785021402013,3.21497859798703,38.4505637955917,-12.4505637955917
13,1944076.81204,2710.84925722978,22.3852886786704,-9.38528867867043,38.4531917391083,-25.4531917391083
48,1631792.29647,3252.06847670961,26.854496412811,21.145503587189,38.423810042781,9.57618995721901
19,827548.26405,1101.58654501176,9.0965341392043,9.9034658607957,38.5405553555864,-19.5405553555864
8,1629908.76233,3060.20470608628,25.2701494112479,-17.2701494112479,38.4342259386726,-30.4342259386726
24,842620.153541,1491.54561047111,12.3166859901017,11.6833140098983,38.5193852669624,-14.5193852669624
40,1001578.21296,1635.07431175015,13.5018981162415,26.4981018837585,38.5115933841847,1.48840661581531
17,1536082.40082,2561.11413759433,21.1488260205439,-4.14882602054385,38.4613205557805,-21.4613205557805
10,1640625.70349,2790.32803220263,23.0415978839312,-13.0415978839312,38.4488769972317,-28.4488769972317
24,1828910.75218,3074.29069135087,25.3864667777081,-1.38646677770812,38.4334612390341,-14.4334612390341
28,1670599.18393,2612.40680402732,21.5723837459094,6.4276162540906,38.458535980705,-10.458535980705
1,1583340.29302,1419.71206556279,11.7235085438469,-10.7235085438469,38.5232849647681,-37.5232849647681
22,2175833.76289,3189.56892653793,26.3383959807605,-4.33839598076054,38.4272030168988,-16.4272030168988
12,2272270.87095,4214.9405435862,34.8055726743095,-22.8055726743095,38.3715376665372,-26.3715376665372
72,2218401.18882,3752.80500729474,30.9894116092977,41.0105883907023,38.3966260697215,33.6033739302785
20,1820227.97573,2947.38360413946,24.3385103946595,-4.33851039465947,38.4403507680161,-18.4403507680161
41,1560974.43792,2039.54556146271,16.8418867426436,24.1581132573564,38.4896354584414,2.51036454155859
53,2402726.4967,3131.6435740281,25.8600677467991,27.1399322532009,38.4303476670809,14.5696523329191
22,2172955.59358,3669.21589474909,30.2991606077941,-8.2991606077941,38.4011639535081,-16.4011639535081
17,949187.755425,1408.3034540277,11.6293000363268,5.37069996367321,38.5239043152042,-21.5239043152042
34,723328.31998,719.00634404568,5.9373144892998,28.0626855107002,38.5613248605874,-4.56132486058738
45,2316967.00336,2967.79450251674,24.5070567832673,20.4929432167327,38.4392427016424,6.56075729835757
19,873437.309713,2011.13541639151,16.6072852438235,2.39271475617652,38.4911777877325,-19.4911777877325
23,1534114.60832,1949.52060009139,16.0984906488887,6.90150935111126,38.4945227314385,-15.4945227314385
50,2403938.30741,3788.01466348348,31.2801612022379,18.7198387977621,38.3947146087299,11.6052853912701
10,630566.077199,893.040133458958,7.37442745508687,2.62557254491313,38.5518769182986,-28.5518769182986
33,1884434.64686,3141.14927576882,25.9385626601522,7.06143733984785,38.4298316217671,-5.42983162176711
27,1939179.51365,1962.21762525279,16.2033384462498,10.7966615537502,38.4938334356336,-11.4938334356336
20,1882378.33665,3011.59404731889,24.8687388103205,-4.8687388103205,38.4368649129787,-18.4368649129787
18,1821034.90084,2975.78390699461,24.5730306197434,-6.57303061974345,38.438808973039,-20.438808973039
50,1011499.0009,1544.912007668,12.7573678922055,37.2426321077945,38.5164881132397,11.4835118867603
15,2219376.18942,4019.26458273905,33.1897458778333,-18.1897458778333,38.3821605185226,-23.3821605185226
73,3761013.15701,5437.46033854251,44.9007332416115,28.0992667583885,38.305169540505,34.694830459495
6,1679294.23092,3105.0087250381,25.6401260506816,-19.6401260506816,38.4317936191398,-32.4317936191398
24,1743090.05834,2662.19326262518,21.9835037095258,2.01649629047418,38.4558331746052,-14.4558331746052
20,1623632.5637,2778.94444565704,22.9475960244247,-2.94759602442466,38.4494949891118,-18.4494949891118
23,2386683.30726,3789.16007937588,31.2896196645039,-8.28961966450392,38.3946524264187,-15.3946524264187
26,1775765.14284,3717.26273481399,30.6959153819971,-4.69591538199708,38.3985555877785,-12.3985555877785
29,1476104.39524,2639.33592876779,21.7947554729878,7.20524452701216,38.457074053011,-9.45707405301103
26,1650722.07247,2804.89898131873,23.1619199200666,2.83808007993335,38.4480859698869,-12.4480859698869
33,1869641.92027,3661.60828767935,30.2363395269258,2.7636604730742,38.4015769551027,-5.40157695510274
22,2302072.6405,4249.42936847807,35.0903698829088,-13.0903698829088,38.3696653380182,-16.3696653380182
31,2007367.81961,3498.44089045638,28.8889576022238,2.11104239777622,38.4104349829465,-7.41043498294648
27,2029245.44711,3523.68844432893,29.0974434781389,-2.09744347813887,38.4090643443324,-11.4090643443324
25,1922995.99228,2903.12435986955,23.9730323227824,1.02696767721759,38.4427535128337,-13.4427535128337
18,1308603.12123,2715.16793247662,22.4209508579126,-4.42095085791264,38.4529572869675,-20.4529572869675
36,2290673.04512,3452.46659709243,28.5093172271622,7.49068277283778,38.4129308343092,-2.41293083430922
14,1199795.08715,1725.19792297387,14.2461088275626,-0.246108827562624,38.5067007556867,-24.5067007556867
13,1484400.31925,2478.99169040287,20.4706862521754,-7.47068625217537,38.4657788172727,-25.4657788172727
32,2103189.95701,2960.87963372646,24.4499561039755,7.55004389602445,38.4396180958776,-6.43961809587756
7,1585195.93855,2607.24611085569,21.5297684635875,-14.5297684635875,38.4588161442952,-31.4588161442952
8,1583994.69065,2301.88090244309,19.0081644590462,-11.0081644590462,38.4753938035866,-30.4753938035866
12,1721777.32964,2573.79539011005,21.2535435726595,-9.25354357265948,38.4606321162406,-26.4606321162406
14,2390486.90133,4193.12279970034,34.6254090248924,-20.6254090248924,38.372722107707,-24.372722107707
33,1469451.89068,1673.8897493415,13.8224230489186,19.1775769510814,38.5094861726167,-5.50948617261667
